Cart ID,Associated Contact ID,Cart Created Date,Cart Value,Recovered,Recovery Date
921088,354631,2025-11-12,83.59,Yes,2025-11-15
921089,279273,2025-11-12,114.30,No,
921090,203739,2025-11-12,106.69,Yes,2025-11-15
921091,236241,2025-11-12,90.39,No,
921092,282131,2025-11-12,112.96,Yes,2025-11-13
921093,269844,2025-11-12,74.86,No,
921094,330734,2025-11-12,76.94,No,
921095,366297,2025-11-12,121.71,No,
921096,260159,2025-11-12,75.73,No,
921097,348897,2025-11-12,62.08,No,
921098,293026,2025-11-12,64.62,No,
921099,349955,2025-11-12,119.61,No,
921100,290392,2025-11-12,69.12,No,
921101,336820,2025-11-12,157.94,No,
921102,327282,2025-11-12,88.04,No,
921103,320019,2025-11-12,35.77,No,
921104,244800,2025-11-13,104.90,No,
921105,308142,2025-11-13,68.99,No,
921106,222038,2025-11-13,61.27,No,
921107,266285,2025-11-13,123.14,No,
921108,250472,2025-11-13,79.11,No,
921109,312081,2025-11-13,55.86,No,
921110,223612,2025-11-13,112.75,No,
921111,278186,2025-11-13,122.74,No,
921112,331214,2025-11-13,111.21,No,
921113,249235,2025-11-13,154.18,No,
921114,315563,2025-11-13,75.57,No,
921115,345399,2025-11-13,93.11,No,
921116,276513,2025-11-13,74.82,No,
921117,340139,2025-11-13,108.71,No,
921118,284630,2025-11-13,82.45,No,
921119,246316,2025-11-13,72.87,No,
921120,352975,2025-11-13,117.84,Yes,2025-11-14
921121,253324,2025-11-13,72.38,No,
921122,360635,2025-11-13,132.10,No,
921123,202379,2025-11-13,102.77,No,
921124,262665,2025-11-13,46.93,No,
921125,268320,2025-11-13,89.01,No,
921126,241264,2025-11-13,83.31,No,
921127,245292,2025-11-13,84.29,Yes,2025-11-16
921128,363057,2025-11-13,55.11,Yes,2025-11-16
921129,257300,2025-11-13,83.46,No,
921130,305045,2025-11-13,126.28,Yes,2025-11-14
921131,302398,2025-11-13,84.88,No,
921132,308071,2025-11-13,66.94,Yes,2025-11-16
921133,270466,2025-11-13,92.84,No,
921134,310313,2025-11-13,91.77,No,
921135,252031,2025-11-13,72.71,Yes,2025-11-15
921136,250601,2025-11-13,94.81,No,
921137,209204,2025-11-13,100.47,No,
921138,347971,2025-11-13,101.57,No,
921139,244213,2025-11-13,58.11,Yes,2025-11-14
921140,250374,2025-11-13,70.31,No,
921141,327968,2025-11-13,60.74,No,
921142,347833,2025-11-13,68.99,No,
921143,265046,2025-11-13,64.78,Yes,2025-11-16
921144,369055,2025-11-13,73.57,Yes,2025-11-15
921145,320942,2025-11-13,123.53,Yes,2025-11-15
921146,371612,2025-11-13,100.70,Yes,2025-11-15
921147,377261,2025-11-13,136.07,No,
921148,315156,2025-11-13,97.21,No,
921149,202835,2025-11-13,90.08,Yes,2025-11-13
921150,307275,2025-11-13,87.67,No,
921151,339889,2025-11-13,108.15,No,
921152,336498,2025-11-13,70.86,No,
921153,261094,2025-11-13,110.52,No,
921154,232992,2025-11-13,106.53,Yes,2025-11-15
921155,351230,2025-11-13,54.41,No,
921156,320964,2025-11-13,73.31,No,
921157,365605,2025-11-13,48.02,No,
921158,239438,2025-11-13,82.82,No,
921159,336353,2025-11-13,117.99,Yes,2025-11-16
921160,291369,2025-11-13,84.29,Yes,2025-11-13
921161,222175,2025-11-13,66.47,Yes,2025-11-16
921162,373458,2025-11-13,96.33,Yes,2025-11-15
921163,289261,2025-11-13,83.56,No,
921164,291657,2025-11-13,108.26,Yes,2025-11-14
921165,316270,2025-11-13,48.23,No,
921166,269154,2025-11-13,81.14,No,
921167,224688,2025-11-13,84.00,No,
921168,207321,2025-11-13,82.78,No,
921169,348543,2025-11-13,62.03,No,
921170,275946,2025-11-13,73.05,No,
921171,350625,2025-11-13,97.85,No,
921172,319055,2025-11-13,77.32,Yes,2025-11-14
921173,258234,2025-11-13,42.91,No,
921174,262550,2025-11-13,109.46,Yes,2025-11-15
921175,358989,2025-11-13,108.00,Yes,2025-11-16
921176,365644,2025-11-13,77.94,Yes,2025-11-16
921177,378918,2025-11-13,71.30,No,
921178,295845,2025-11-13,99.60,No,
921179,284554,2025-11-13,70.77,No,
921180,357893,2025-11-13,66.64,Yes,2025-11-13
921181,360366,2025-11-13,109.06,No,
921182,304821,2025-11-13,51.84,No,
921183,300518,2025-11-13,115.39,No,
921184,227704,2025-11-13,83.94,No,
921185,245286,2025-11-13,69.12,No,
921186,314244,2025-11-13,61.40,No,
921187,211410,2025-11-13,72.32,Yes,2025-11-13
921188,246943,2025-11-13,131.53,No,
921189,335636,2025-11-13,80.59,No,
921190,216874,2025-11-13,94.69,No,
921191,336318,2025-11-13,129.21,No,
921192,371656,2025-11-13,85.21,Yes,2025-11-15
921193,334321,2025-11-13,93.53,No,
921194,334147,2025-11-13,62.67,No,
921195,210531,2025-11-13,121.31,No,
921196,289693,2025-11-13,91.03,No,
921197,233636,2025-11-13,96.18,No,
921198,353602,2025-11-13,113.00,No,
921199,377657,2025-11-13,72.20,No,
921200,299975,2025-11-13,45.80,No,
921201,337580,2025-11-13,94.79,Yes,2025-11-14
921202,200831,2025-11-13,108.71,No,
921203,273828,2025-11-13,75.52,Yes,2025-11-16
921204,337102,2025-11-13,119.88,No,
921205,269860,2025-11-13,58.18,Yes,2025-11-16
921206,226912,2025-11-13,89.54,Yes,2025-11-13
921207,324783,2025-11-13,68.42,No,
921208,255086,2025-11-13,87.60,No,
921209,377205,2025-11-13,85.07,Yes,2025-11-13
921210,308899,2025-11-13,69.67,No,
921211,259599,2025-11-13,93.88,No,
921212,318061,2025-11-13,100.88,No,
921213,361168,2025-11-13,150.75,No,
921214,312729,2025-11-13,66.78,No,
921215,313996,2025-11-13,117.58,No,
921216,252495,2025-11-13,53.31,No,
921217,269674,2025-11-13,77.65,No,
921218,203173,2025-11-13,38.13,Yes,2025-11-13
921219,374896,2025-11-13,127.97,No,
921220,241663,2025-11-13,34.53,No,
921221,205757,2025-11-13,89.72,No,
921222,262341,2025-11-13,145.54,No,
921223,307645,2025-11-13,74.03,No,
921224,352130,2025-11-13,74.11,No,
921225,246054,2025-11-13,118.17,Yes,2025-11-16
921226,255727,2025-11-13,117.80,Yes,2025-11-14
921227,302305,2025-11-13,117.70,No,
921228,354431,2025-11-14,124.56,No,
921229,341281,2025-11-14,86.37,No,
921230,273580,2025-11-14,89.59,No,
921231,303881,2025-11-14,69.69,Yes,2025-11-17
921232,277328,2025-11-14,122.51,No,
921233,284640,2025-11-14,86.51,No,
921234,216224,2025-11-14,75.35,No,
921235,202886,2025-11-14,79.24,No,
921236,306857,2025-11-14,101.89,No,
921237,349012,2025-11-14,67.89,No,
921238,277462,2025-11-14,103.85,No,
921239,301418,2025-11-14,111.42,No,
921240,335002,2025-11-14,90.56,No,
921241,301594,2025-11-14,61.87,No,
921242,247870,2025-11-14,108.58,Yes,2025-11-17
921243,271185,2025-11-14,73.27,Yes,2025-11-15
921244,227508,2025-11-14,95.43,Yes,2025-11-15
921245,368647,2025-11-14,98.52,No,
921246,344692,2025-11-14,98.90,No,
921247,371632,2025-11-14,61.57,Yes,2025-11-14
921248,347069,2025-11-14,120.30,Yes,2025-11-14
921249,283418,2025-11-14,65.87,No,
921250,280416,2025-11-14,67.81,Yes,2025-11-14
921251,253822,2025-11-14,57.68,No,
921252,302797,2025-11-14,74.85,Yes,2025-11-16
921253,230329,2025-11-14,96.88,No,
921254,286576,2025-11-14,88.83,No,
921255,339972,2025-11-14,89.96,No,
921256,295405,2025-11-14,56.58,No,
921257,230139,2025-11-14,76.02,No,
921258,239810,2025-11-14,114.53,Yes,2025-11-17
921259,375029,2025-11-14,119.97,Yes,2025-11-16
921260,220609,2025-11-14,80.03,No,
921261,366765,2025-11-14,83.92,No,
921262,355994,2025-11-14,130.93,Yes,2025-11-14
921263,264622,2025-11-14,48.65,No,
921264,205575,2025-11-14,56.75,Yes,2025-11-15
921265,374305,2025-11-14,74.98,No,
921266,297173,2025-11-14,28.10,Yes,2025-11-16
921267,272345,2025-11-14,118.95,No,
921268,222591,2025-11-14,107.64,No,
921269,311226,2025-11-14,53.16,No,
921270,305526,2025-11-14,54.63,No,
921271,350512,2025-11-14,97.26,No,
921272,334093,2025-11-14,62.46,No,
921273,287627,2025-11-14,43.07,No,
921274,207237,2025-11-14,96.61,No,
921275,278313,2025-11-14,81.46,Yes,2025-11-15
921276,367993,2025-11-14,78.87,No,
921277,243204,2025-11-14,114.93,No,
921278,230288,2025-11-14,99.95,No,
921279,362584,2025-11-14,77.18,Yes,2025-11-14
921280,235320,2025-11-14,86.56,No,
921281,213942,2025-11-14,129.31,Yes,2025-11-16
921282,228762,2025-11-14,101.27,Yes,2025-11-15
921283,236642,2025-11-14,67.73,No,
921284,309703,2025-11-14,155.34,No,
921285,213027,2025-11-14,48.53,No,
921286,231684,2025-11-14,80.46,Yes,2025-11-15
921287,220096,2025-11-14,67.25,No,
921288,322495,2025-11-14,103.46,No,
921289,278878,2025-11-14,109.35,No,
921290,308938,2025-11-14,58.11,No,
921291,256507,2025-11-14,65.09,No,
921292,213967,2025-11-14,29.67,No,
921293,308938,2025-11-14,80.90,No,
921294,353374,2025-11-14,56.67,No,
921295,345233,2025-11-14,40.32,No,
921296,352078,2025-11-14,162.25,No,
921297,275019,2025-11-14,58.62,No,
921298,262507,2025-11-14,59.45,No,
921299,219924,2025-11-14,92.51,No,
921300,350158,2025-11-14,108.14,No,
921301,369189,2025-11-14,47.09,Yes,2025-11-17
921302,311475,2025-11-14,69.84,No,
921303,259126,2025-11-14,96.81,No,
921304,344125,2025-11-14,120.05,No,
921305,245158,2025-11-14,91.96,No,
921306,308971,2025-11-14,57.70,No,
921307,278096,2025-11-14,54.00,No,
921308,243360,2025-11-14,100.49,Yes,2025-11-17
921309,285702,2025-11-14,85.00,No,
921310,368482,2025-11-14,59.01,No,
921311,237910,2025-11-14,105.47,No,
921312,338175,2025-11-14,61.36,No,
921313,296977,2025-11-14,62.60,Yes,2025-11-14
921314,205549,2025-11-14,90.66,No,
921315,249294,2025-11-14,122.30,No,
921316,251178,2025-11-14,71.73,No,
921317,340519,2025-11-14,54.92,No,
921318,320073,2025-11-14,65.53,Yes,2025-11-14
921319,230857,2025-11-14,139.39,No,
921320,266961,2025-11-14,56.77,No,
921321,204533,2025-11-14,51.89,No,
921322,211969,2025-11-14,73.96,No,
921323,211427,2025-11-14,75.94,No,
921324,350652,2025-11-14,86.88,No,
921325,213082,2025-11-14,52.08,No,
921326,359784,2025-11-14,116.18,No,
921327,223847,2025-11-14,100.03,No,
921328,246895,2025-11-14,41.47,Yes,2025-11-17
921329,322550,2025-11-14,92.66,No,
921330,235866,2025-11-14,46.35,No,
921331,296117,2025-11-14,57.06,No,
921332,289605,2025-11-14,106.47,Yes,2025-11-14
921333,322821,2025-11-14,98.40,No,
921334,220896,2025-11-14,85.63,No,
921335,312044,2025-11-14,102.45,No,
921336,347862,2025-11-14,147.89,No,
921337,297313,2025-11-14,65.82,No,
921338,280878,2025-11-14,31.68,No,
921339,205349,2025-11-14,83.93,No,
921340,291571,2025-11-14,110.17,No,
921341,298884,2025-11-14,96.46,No,
921342,340676,2025-11-14,87.38,No,
921343,289738,2025-11-14,77.84,No,
921344,273204,2025-11-14,128.54,No,
921345,203349,2025-11-14,95.59,Yes,2025-11-16
921346,261715,2025-11-14,133.31,No,
921347,260109,2025-11-14,90.62,No,
921348,259334,2025-11-14,120.29,No,
921349,316641,2025-11-14,80.93,No,
921350,273912,2025-11-14,61.71,Yes,2025-11-17
921351,221634,2025-11-14,81.07,Yes,2025-11-14
921352,205664,2025-11-15,86.73,No,
921353,232722,2025-11-15,73.10,No,
921354,352320,2025-11-15,48.21,No,
921355,297955,2025-11-15,51.52,Yes,2025-11-17
921356,321663,2025-11-15,69.10,No,
921357,270732,2025-11-15,47.62,No,
921358,368004,2025-11-15,91.82,Yes,2025-11-16
921359,242181,2025-11-15,121.44,No,
921360,350206,2025-11-15,81.46,Yes,2025-11-15
921361,246147,2025-11-15,135.24,Yes,2025-11-16
921362,263579,2025-11-15,84.67,No,
921363,255158,2025-11-15,83.72,No,
921364,335999,2025-11-15,62.24,Yes,2025-11-18
921365,311217,2025-11-15,64.81,No,
921366,261914,2025-11-15,82.58,No,
921367,244487,2025-11-15,99.44,No,
921368,313222,2025-11-15,70.08,No,
921369,312498,2025-11-15,106.71,No,
921370,226705,2025-11-15,118.93,Yes,2025-11-17
921371,360063,2025-11-15,90.46,No,
921372,288725,2025-11-15,64.08,No,
921373,329748,2025-11-15,79.99,No,
921374,300193,2025-11-15,83.93,No,
921375,362908,2025-11-15,96.57,No,
921376,336717,2025-11-15,107.89,No,
921377,292844,2025-11-15,29.45,No,
921378,348451,2025-11-15,35.06,Yes,2025-11-15
921379,347863,2025-11-15,56.46,No,
921380,315492,2025-11-15,76.91,No,
921381,252343,2025-11-15,117.47,No,
921382,332999,2025-11-15,75.77,No,
921383,225669,2025-11-15,37.40,Yes,2025-11-18
921384,229824,2025-11-15,96.86,No,
921385,333994,2025-11-15,108.57,No,
921386,355407,2025-11-15,73.04,No,
921387,369048,2025-11-15,66.71,No,
921388,362144,2025-11-15,92.97,No,
921389,280098,2025-11-15,71.56,Yes,2025-11-18
921390,274153,2025-11-15,54.80,Yes,2025-11-17
921391,228462,2025-11-15,90.17,No,
921392,258029,2025-11-15,94.24,No,
921393,204044,2025-11-15,72.72,No,
921394,294950,2025-11-15,119.47,No,
921395,217471,2025-11-15,132.88,No,
921396,229475,2025-11-15,56.80,No,
921397,246978,2025-11-15,39.33,No,
921398,232788,2025-11-15,49.59,Yes,2025-11-15
921399,305657,2025-11-15,90.65,No,
921400,222628,2025-11-15,87.52,No,
921401,330185,2025-11-15,149.23,No,
921402,281099,2025-11-15,34.88,Yes,2025-11-15
921403,228982,2025-11-15,29.17,No,
921404,287680,2025-11-15,49.03,No,
921405,375723,2025-11-15,132.59,No,
921406,265617,2025-11-15,92.09,No,
921407,297033,2025-11-15,104.98,No,
921408,363388,2025-11-15,110.44,No,
921409,302607,2025-11-15,112.83,No,
921410,336565,2025-11-15,73.07,No,
921411,364337,2025-11-15,71.07,No,
921412,297719,2025-11-15,32.75,No,
921413,346183,2025-11-15,57.41,No,
921414,299322,2025-11-15,25.43,No,
921415,204253,2025-11-15,129.27,No,
921416,223422,2025-11-15,63.74,No,
921417,262616,2025-11-15,116.70,No,
921418,306530,2025-11-15,57.24,No,
921419,266891,2025-11-15,74.27,No,
921420,367499,2025-11-15,57.48,No,
921421,250372,2025-11-15,65.98,No,
921422,318936,2025-11-15,103.76,No,
921423,334495,2025-11-15,70.27,No,
921424,205649,2025-11-15,59.08,No,
921425,224264,2025-11-15,58.35,No,
921426,326858,2025-11-15,132.23,No,
921427,344367,2025-11-15,133.82,No,
921428,342205,2025-11-15,91.07,Yes,2025-11-15
921429,278787,2025-11-15,55.74,No,
921430,235099,2025-11-15,50.12,No,
921431,282335,2025-11-15,68.85,No,
921432,350262,2025-11-15,30.09,No,
921433,209505,2025-11-15,112.20,No,
921434,219118,2025-11-15,98.76,Yes,2025-11-15
921435,222901,2025-11-15,131.32,No,
921436,227891,2025-11-15,91.85,No,
921437,299449,2025-11-15,61.64,No,
921438,341659,2025-11-15,85.24,No,
921439,252427,2025-11-15,87.79,Yes,2025-11-16
921440,271014,2025-11-15,70.17,No,
921441,206561,2025-11-15,94.52,Yes,2025-11-17
921442,242080,2025-11-15,83.29,No,
921443,201660,2025-11-15,92.58,No,
921444,328155,2025-11-15,80.64,No,
921445,358264,2025-11-15,88.82,Yes,2025-11-18
921446,232341,2025-11-15,99.31,No,
921447,287409,2025-11-15,98.95,No,
921448,265641,2025-11-15,93.42,No,
921449,307252,2025-11-15,86.02,Yes,2025-11-16
921450,243926,2025-11-15,113.29,No,
921451,253858,2025-11-15,79.09,No,
921452,302965,2025-11-15,85.98,No,
921453,259956,2025-11-15,84.19,Yes,2025-11-15
921454,348273,2025-11-15,49.87,Yes,2025-11-15
921455,378143,2025-11-15,39.85,No,
921456,217410,2025-11-15,41.83,No,
921457,368220,2025-11-15,36.00,No,
921458,219411,2025-11-15,94.88,No,
921459,378323,2025-11-15,74.52,No,
921460,344924,2025-11-15,94.82,No,
921461,263791,2025-11-15,54.96,Yes,2025-11-18
921462,312859,2025-11-15,82.87,No,
921463,280312,2025-11-15,71.12,No,
921464,247365,2025-11-15,94.70,No,
921465,347167,2025-11-15,100.03,No,
921466,257938,2025-11-15,83.86,No,
921467,236790,2025-11-15,86.77,No,
921468,301575,2025-11-15,63.64,Yes,2025-11-17
921469,258670,2025-11-15,79.85,No,
921470,340909,2025-11-15,83.21,No,
921471,202001,2025-11-15,83.68,No,
921472,319325,2025-11-15,123.95,No,
921473,365222,2025-11-15,109.98,Yes,2025-11-18
921474,287838,2025-11-15,88.39,Yes,2025-11-15
921475,252156,2025-11-16,88.66,No,
921476,344742,2025-11-16,96.90,No,
921477,334023,2025-11-16,70.97,No,
921478,287023,2025-11-16,89.00,No,
921479,290238,2025-11-16,38.58,No,
921480,269777,2025-11-16,120.55,No,
921481,295475,2025-11-16,52.08,No,
921482,288349,2025-11-16,117.73,No,
921483,202838,2025-11-16,69.14,No,
921484,313228,2025-11-16,41.13,No,
921485,308444,2025-11-16,113.42,No,
921486,309284,2025-11-16,80.28,No,
921487,335407,2025-11-16,113.39,No,
921488,275410,2025-11-16,135.03,No,
921489,336371,2025-11-16,92.41,No,
921490,201489,2025-11-16,51.25,Yes,2025-11-18
921491,307781,2025-11-16,99.18,Yes,2025-11-16
921492,244977,2025-11-16,107.35,No,
921493,307159,2025-11-16,58.74,No,
921494,225180,2025-11-16,67.61,Yes,2025-11-16
921495,357327,2025-11-16,93.50,No,
921496,262994,2025-11-16,96.19,No,
921497,358820,2025-11-16,56.67,Yes,2025-11-16
921498,304706,2025-11-16,83.73,No,
921499,267567,2025-11-16,93.23,No,
921500,291540,2025-11-16,72.04,No,
921501,351796,2025-11-16,89.25,No,
921502,293826,2025-11-16,60.84,No,
921503,299314,2025-11-16,81.37,Yes,2025-11-18
921504,257511,2025-11-16,95.32,Yes,2025-11-16
921505,332606,2025-11-16,72.99,Yes,2025-11-19
921506,297338,2025-11-16,89.82,No,
921507,206329,2025-11-16,87.99,No,
921508,249518,2025-11-16,82.37,No,
921509,341620,2025-11-16,76.49,No,
921510,207614,2025-11-16,99.05,No,
921511,245079,2025-11-16,82.93,No,
921512,204302,2025-11-16,64.35,No,
921513,213803,2025-11-16,130.16,Yes,2025-11-18
921514,329194,2025-11-16,35.12,No,
921515,328274,2025-11-16,36.92,No,
921516,289504,2025-11-16,97.42,No,
921517,268749,2025-11-16,36.94,No,
921518,223329,2025-11-16,71.88,No,
921519,268017,2025-11-16,116.34,No,
921520,238366,2025-11-16,75.55,No,
921521,371712,2025-11-16,91.25,Yes,2025-11-16
921522,367872,2025-11-16,85.39,No,
921523,255866,2025-11-16,71.75,No,
921524,282642,2025-11-16,52.59,No,
921525,204673,2025-11-16,119.27,No,
921526,329403,2025-11-16,34.48,No,
921527,277504,2025-11-16,40.01,No,
921528,228625,2025-11-16,79.62,No,
921529,277095,2025-11-16,90.92,No,
921530,248471,2025-11-16,100.75,Yes,2025-11-18
921531,331267,2025-11-16,46.60,No,
921532,272710,2025-11-16,125.77,Yes,2025-11-16
921533,257545,2025-11-16,30.18,No,
921534,275695,2025-11-16,64.55,Yes,2025-11-16
921535,374608,2025-11-16,75.57,No,
921536,297665,2025-11-16,35.82,No,
921537,249702,2025-11-16,121.10,No,
921538,243407,2025-11-16,93.88,No,
921539,377964,2025-11-16,79.74,Yes,2025-11-18
921540,360776,2025-11-16,69.87,No,
921541,328311,2025-11-16,55.95,No,
921542,354986,2025-11-16,52.16,No,
921543,296907,2025-11-16,57.39,No,
921544,336403,2025-11-16,97.40,Yes,2025-11-16
921545,352677,2025-11-16,81.75,No,
921546,220379,2025-11-16,110.16,No,
921547,371366,2025-11-16,93.56,Yes,2025-11-16
921548,323203,2025-11-16,55.07,Yes,2025-11-17
921549,243745,2025-11-16,108.97,No,
921550,282864,2025-11-16,94.19,No,
921551,304345,2025-11-16,65.75,No,
921552,234540,2025-11-16,24.09,No,
921553,211871,2025-11-16,117.55,No,
921554,273744,2025-11-16,115.68,No,
921555,261326,2025-11-16,75.11,No,
921556,360542,2025-11-16,56.35,No,
921557,215324,2025-11-16,65.61,No,
921558,219763,2025-11-16,72.92,No,
921559,308522,2025-11-16,94.51,Yes,2025-11-17
921560,204734,2025-11-16,94.23,No,
921561,269493,2025-11-16,82.75,No,
921562,268527,2025-11-16,96.02,No,
921563,271996,2025-11-16,79.62,No,
921564,226569,2025-11-16,27.98,No,
921565,252272,2025-11-16,66.47,Yes,2025-11-18
921566,278891,2025-11-16,102.53,No,
921567,273817,2025-11-16,90.54,No,
921568,349591,2025-11-16,69.58,Yes,2025-11-18
921569,257362,2025-11-16,53.97,No,
921570,244933,2025-11-16,49.31,No,
921571,215452,2025-11-16,64.69,No,
921572,375157,2025-11-16,94.46,No,
921573,373581,2025-11-16,81.50,No,
921574,242737,2025-11-16,86.55,Yes,2025-11-19
921575,279649,2025-11-16,63.42,Yes,2025-11-18
921576,355867,2025-11-16,82.04,No,
921577,225008,2025-11-16,64.47,Yes,2025-11-16
921578,246515,2025-11-16,86.25,No,
921579,295716,2025-11-16,69.49,Yes,2025-11-18
921580,341460,2025-11-16,76.66,No,
921581,229117,2025-11-16,86.20,No,
921582,320276,2025-11-16,68.28,No,
921583,350202,2025-11-16,101.98,No,
921584,371229,2025-11-16,94.18,No,
921585,284822,2025-11-16,114.07,Yes,2025-11-16
921586,355597,2025-11-16,51.51,Yes,2025-11-19
921587,321139,2025-11-16,56.33,No,
921588,300121,2025-11-16,67.53,Yes,2025-11-19
921589,367955,2025-11-16,86.73,No,
921590,378697,2025-11-16,80.26,Yes,2025-11-19
921591,309394,2025-11-16,78.36,No,
921592,241483,2025-11-16,102.14,No,
921593,323519,2025-11-16,83.94,Yes,2025-11-18
921594,319893,2025-11-16,53.64,No,
921595,323307,2025-11-16,56.63,No,
921596,261839,2025-11-16,58.75,Yes,2025-11-17
921597,223396,2025-11-16,112.51,No,
921598,276447,2025-11-16,68.80,Yes,2025-11-18
921599,329074,2025-11-16,74.87,No,
921600,302874,2025-11-16,88.88,No,
921601,355174,2025-11-17,91.57,No,
921602,342772,2025-11-17,49.67,Yes,2025-11-18
921603,368407,2025-11-17,69.61,No,
921604,358100,2025-11-17,64.81,No,
921605,345434,2025-11-17,69.13,No,
921606,340762,2025-11-17,69.46,No,
921607,229355,2025-11-17,83.84,Yes,2025-11-19
921608,201062,2025-11-17,111.50,No,
921609,232945,2025-11-17,76.52,No,
921610,292723,2025-11-17,82.21,No,
921611,256606,2025-11-17,101.89,No,
921612,254716,2025-11-17,76.33,No,
921613,375018,2025-11-17,51.49,Yes,2025-11-18
921614,320734,2025-11-17,59.20,Yes,2025-11-17
921615,204756,2025-11-17,54.86,No,
921616,294627,2025-11-17,69.65,No,
921617,257322,2025-11-17,53.56,No,
921618,214410,2025-11-17,76.35,No,
921619,375418,2025-11-17,36.45,No,
921620,309763,2025-11-17,96.40,No,
921621,360635,2025-11-17,116.79,No,
921622,333454,2025-11-17,50.74,Yes,2025-11-17
921623,291379,2025-11-17,87.59,No,
921624,250489,2025-11-17,115.20,No,
921625,261976,2025-11-17,97.73,Yes,2025-11-17
921626,365617,2025-11-17,46.15,Yes,2025-11-17
921627,375042,2025-11-17,78.59,No,
921628,236669,2025-11-17,70.15,No,
921629,205845,2025-11-17,61.38,No,
921630,254124,2025-11-17,90.93,No,
921631,320779,2025-11-17,99.65,No,
921632,219403,2025-11-17,53.98,Yes,2025-11-17
921633,242805,2025-11-17,52.01,No,
921634,298204,2025-11-17,94.02,No,
921635,255150,2025-11-17,39.31,No,
921636,371440,2025-11-17,69.78,No,
921637,233586,2025-11-17,95.30,Yes,2025-11-19
921638,255252,2025-11-17,106.00,No,
921639,350249,2025-11-17,91.34,Yes,2025-11-19
921640,231594,2025-11-17,84.00,Yes,2025-11-17
921641,342736,2025-11-17,84.64,No,
921642,261047,2025-11-17,94.08,No,
921643,224161,2025-11-17,73.94,Yes,2025-11-20
921644,291087,2025-11-17,135.00,No,
921645,208397,2025-11-17,83.52,Yes,2025-11-17
921646,273329,2025-11-17,119.19,No,
921647,200061,2025-11-17,116.56,No,
921648,337960,2025-11-17,89.49,No,
921649,286605,2025-11-17,87.49,No,
921650,268864,2025-11-17,56.79,No,
921651,216303,2025-11-17,56.52,No,
921652,337832,2025-11-17,109.26,No,
921653,217984,2025-11-17,69.94,No,
921654,345015,2025-11-17,100.36,No,
921655,248257,2025-11-17,101.22,No,
921656,371714,2025-11-17,104.83,No,
921657,324464,2025-11-17,68.71,No,
921658,204718,2025-11-17,103.62,Yes,2025-11-20
921659,300524,2025-11-17,128.46,No,
921660,252558,2025-11-17,63.18,No,
921661,213698,2025-11-17,86.17,Yes,2025-11-20
921662,311433,2025-11-17,80.83,No,
921663,221839,2025-11-17,103.16,No,
921664,261382,2025-11-17,101.19,No,
921665,323190,2025-11-17,71.63,No,
921666,234896,2025-11-17,55.93,No,
921667,297167,2025-11-17,109.04,No,
921668,306292,2025-11-17,96.24,Yes,2025-11-18
921669,215014,2025-11-17,76.13,No,
921670,308553,2025-11-17,37.83,No,
921671,343132,2025-11-17,84.93,No,
921672,287463,2025-11-17,69.29,No,
921673,358209,2025-11-17,65.27,No,
921674,341988,2025-11-17,64.36,No,
921675,305371,2025-11-17,58.06,No,
921676,365757,2025-11-17,100.36,No,
921677,280051,2025-11-17,125.05,No,
921678,256460,2025-11-17,101.66,Yes,2025-11-20
921679,339640,2025-11-17,71.84,Yes,2025-11-18
921680,341851,2025-11-17,88.92,No,
921681,298143,2025-11-17,33.73,No,
921682,253471,2025-11-17,86.45,No,
921683,350133,2025-11-17,64.06,No,
921684,227476,2025-11-17,54.74,No,
921685,246513,2025-11-17,60.89,No,
921686,357220,2025-11-17,90.59,Yes,2025-11-18
921687,218332,2025-11-17,108.85,Yes,2025-11-19
921688,329957,2025-11-17,87.47,No,
921689,209009,2025-11-17,87.39,No,
921690,262662,2025-11-17,28.69,No,
921691,347768,2025-11-17,112.80,Yes,2025-11-19
921692,252117,2025-11-17,71.33,No,
921693,366674,2025-11-17,83.53,Yes,2025-11-20
921694,353236,2025-11-17,77.88,Yes,2025-11-19
921695,324506,2025-11-17,99.01,No,
921696,305821,2025-11-17,75.82,Yes,2025-11-20
921697,238409,2025-11-17,121.37,No,
921698,367914,2025-11-17,48.62,No,
921699,308902,2025-11-17,72.26,Yes,2025-11-20
921700,207025,2025-11-17,116.69,Yes,2025-11-20
921701,230843,2025-11-17,90.22,No,
921702,272305,2025-11-17,58.14,No,
921703,265169,2025-11-17,93.84,Yes,2025-11-17
921704,228184,2025-11-17,96.40,Yes,2025-11-17
921705,293869,2025-11-17,55.20,Yes,2025-11-18
921706,252940,2025-11-17,49.26,No,
921707,339840,2025-11-17,140.23,Yes,2025-11-17
921708,252535,2025-11-17,96.96,No,
921709,230469,2025-11-17,78.32,No,
921710,356481,2025-11-17,20.00,No,
921711,328659,2025-11-17,87.13,No,
921712,298889,2025-11-17,81.11,No,
921713,337656,2025-11-17,119.71,No,
921714,206963,2025-11-17,102.54,Yes,2025-11-20
921715,229002,2025-11-17,91.25,No,
921716,209719,2025-11-18,90.44,No,
921717,319666,2025-11-18,75.81,No,
921718,360259,2025-11-18,154.85,No,
921719,311597,2025-11-18,105.73,No,
921720,200247,2025-11-18,58.44,No,
921721,347751,2025-11-18,90.95,No,
921722,215764,2025-11-18,100.69,No,
921723,334503,2025-11-18,96.79,No,
921724,373773,2025-11-18,39.89,Yes,2025-11-21
